,id,coordinates,flood_risk,date
6514,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2562,"[28.5271, 4.7375]",0,2024-04-19T00:00:00Z
6515,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2561,"[28.5271, 4.7375]",0,2024-04-20T00:00:00Z
6516,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2560,"[28.5271, 4.7375]",0,2024-04-21T00:00:00Z
6517,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-255f,"[28.5271, 4.7375]",0,2024-04-22T00:00:00Z
6518,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-255e,"[28.5271, 4.7375]",0,2024-04-23T00:00:00Z
6519,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-255d,"[28.5271, 4.7375]",0,2024-04-24T00:00:00Z
6520,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-255c,"[28.5271, 4.7375]",0,2024-04-25T00:00:00Z
6521,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-255b,"[28.5271, 4.7375]",0,2024-04-26T00:00:00Z
6522,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-255a,"[28.5271, 4.7375]",0,2024-04-27T00:00:00Z
6523,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2559,"[28.5271, 4.7375]",0,2024-04-28T00:00:00Z
6524,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2558,"[28.5271, 4.7375]",0,2024-04-29T00:00:00Z
6525,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2557,"[28.5271, 4.7375]",0,2024-04-30T00:00:00Z
6526,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2556,"[28.5271, 4.7375]",0,2024-05-01T00:00:00Z
6527,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2555,"[28.5271, 4.7375]",0,2024-05-02T00:00:00Z
6528,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2554,"[28.5271, 4.7375]",0,2024-05-03T00:00:00Z
6529,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2553,"[28.5271, 4.7375]",0,2024-05-04T00:00:00Z
6530,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2552,"[28.5271, 4.7375]",0,2024-05-05T00:00:00Z
6531,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2551,"[28.5271, 4.7375]",0,2024-05-06T00:00:00Z
6532,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2550,"[28.5271, 4.7375]",0,2024-05-07T00:00:00Z
6533,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-254f,"[28.5271, 4.7375]",0,2024-05-08T00:00:00Z
6534,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-254e,"[28.5271, 4.7375]",0,2024-05-09T00:00:00Z
6535,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-254d,"[28.5271, 4.7375]",0,2024-05-10T00:00:00Z
6536,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-254c,"[28.5271, 4.7375]",0,2024-05-11T00:00:00Z
6537,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-254b,"[28.5271, 4.7375]",0,2024-05-12T00:00:00Z
6538,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-254a,"[28.5271, 4.7375]",0,2024-05-13T00:00:00Z
6539,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2549,"[28.5271, 4.7375]",0,2024-05-14T00:00:00Z
6540,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2548,"[28.5271, 4.7375]",0,2024-05-15T00:00:00Z
6541,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2547,"[28.5271, 4.7375]",0,2024-05-16T00:00:00Z
6542,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2546,"[28.5271, 4.7375]",0,2024-05-17T00:00:00Z
6543,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2545,"[28.5271, 4.7375]",0,2024-05-18T00:00:00Z
6544,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2544,"[28.5271, 4.7375]",0,2024-05-19T00:00:00Z
6545,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2543,"[28.5271, 4.7375]",1,2024-05-20T00:00:00Z
6546,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2542,"[28.5271, 4.7375]",0,2024-05-21T00:00:00Z
6547,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2541,"[28.5271, 4.7375]",0,2024-05-22T00:00:00Z
6548,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2540,"[28.5271, 4.7375]",0,2024-05-23T00:00:00Z
6549,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-253f,"[28.5271, 4.7375]",0,2024-05-24T00:00:00Z
6550,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-253e,"[28.5271, 4.7375]",0,2024-05-25T00:00:00Z
6551,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-253d,"[28.5271, 4.7375]",1,2024-05-26T00:00:00Z
6552,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-253c,"[28.5271, 4.7375]",0,2024-05-27T00:00:00Z
6553,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-253b,"[28.5271, 4.7375]",0,2024-05-28T00:00:00Z
6554,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-253a,"[28.5271, 4.7375]",0,2024-05-29T00:00:00Z
6555,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2539,"[28.5271, 4.7375]",0,2024-05-30T00:00:00Z
6556,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2538,"[28.5271, 4.7375]",0,2024-05-31T00:00:00Z
6557,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2537,"[28.5271, 4.7375]",0,2024-06-01T00:00:00Z
6558,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2536,"[28.5271, 4.7375]",0,2024-06-02T00:00:00Z
6559,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2535,"[28.5271, 4.7375]",0,2024-06-03T00:00:00Z
6560,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2534,"[28.5271, 4.7375]",0,2024-06-04T00:00:00Z
6561,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2533,"[28.5271, 4.7375]",0,2024-06-05T00:00:00Z
6562,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2532,"[28.5271, 4.7375]",0,2024-06-06T00:00:00Z
6563,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2531,"[28.5271, 4.7375]",0,2024-06-07T00:00:00Z
6564,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2530,"[28.5271, 4.7375]",0,2024-06-08T00:00:00Z
6565,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-252f,"[28.5271, 4.7375]",0,2024-06-09T00:00:00Z
6566,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-252e,"[28.5271, 4.7375]",0,2024-06-10T00:00:00Z
6567,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-252d,"[28.5271, 4.7375]",0,2024-06-11T00:00:00Z
6568,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-252c,"[28.5271, 4.7375]",0,2024-06-12T00:00:00Z
6569,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-252b,"[28.5271, 4.7375]",0,2024-06-13T00:00:00Z
6570,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-252a,"[28.5271, 4.7375]",0,2024-06-14T00:00:00Z
6571,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2529,"[28.5271, 4.7375]",0,2024-06-15T00:00:00Z
6572,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2528,"[28.5271, 4.7375]",0,2024-06-16T00:00:00Z
6573,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2527,"[28.5271, 4.7375]",0,2024-06-17T00:00:00Z
6574,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2526,"[28.5271, 4.7375]",0,2024-06-18T00:00:00Z
6575,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2525,"[28.5271, 4.7375]",0,2024-06-19T00:00:00Z
6576,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2524,"[28.5271, 4.7375]",0,2024-06-20T00:00:00Z
6577,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2523,"[28.5271, 4.7375]",0,2024-06-21T00:00:00Z
6578,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2522,"[28.5271, 4.7375]",0,2024-06-22T00:00:00Z
6579,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2521,"[28.5271, 4.7375]",0,2024-06-23T00:00:00Z
6580,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2520,"[28.5271, 4.7375]",0,2024-06-24T00:00:00Z
6581,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-251f,"[28.5271, 4.7375]",0,2024-06-25T00:00:00Z
6582,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-251e,"[28.5271, 4.7375]",0,2024-06-26T00:00:00Z
6583,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-251d,"[28.5271, 4.7375]",0,2024-06-27T00:00:00Z
6584,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-251c,"[28.5271, 4.7375]",0,2024-06-28T00:00:00Z
6585,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-251b,"[28.5271, 4.7375]",0,2024-06-29T00:00:00Z
6586,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-251a,"[28.5271, 4.7375]",0,2024-06-30T00:00:00Z
6587,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2519,"[28.5271, 4.7375]",0,2024-07-01T00:00:00Z
6588,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2518,"[28.5271, 4.7375]",0,2024-07-02T00:00:00Z
6589,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2517,"[28.5271, 4.7375]",0,2024-07-03T00:00:00Z
6590,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2516,"[28.5271, 4.7375]",0,2024-07-04T00:00:00Z
6591,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2515,"[28.5271, 4.7375]",0,2024-07-05T00:00:00Z
6592,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2514,"[28.5271, 4.7375]",0,2024-07-06T00:00:00Z
6593,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2513,"[28.5271, 4.7375]",0,2024-07-07T00:00:00Z
6594,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2512,"[28.5271, 4.7375]",0,2024-07-08T00:00:00Z
6595,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2511,"[28.5271, 4.7375]",0,2024-07-09T00:00:00Z
6596,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2510,"[28.5271, 4.7375]",0,2024-07-10T00:00:00Z
6597,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-250f,"[28.5271, 4.7375]",0,2024-07-11T00:00:00Z
6598,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-250e,"[28.5271, 4.7375]",0,2024-07-12T00:00:00Z
6599,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-250d,"[28.5271, 4.7375]",0,2024-07-13T00:00:00Z
6600,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-250c,"[28.5271, 4.7375]",0,2024-07-14T00:00:00Z
6601,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-250b,"[28.5271, 4.7375]",0,2024-07-15T00:00:00Z
6602,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-250a,"[28.5271, 4.7375]",0,2024-07-16T00:00:00Z
6603,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2509,"[28.5271, 4.7375]",0,2024-07-17T00:00:00Z
6604,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2508,"[28.5271, 4.7375]",0,2024-07-18T00:00:00Z
6605,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2507,"[28.5271, 4.7375]",0,2024-07-19T00:00:00Z
6606,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2506,"[28.5271, 4.7375]",0,2024-07-20T00:00:00Z
6607,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2505,"[28.5271, 4.7375]",0,2024-07-21T00:00:00Z
6608,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2504,"[28.5271, 4.7375]",0,2024-07-22T00:00:00Z
6609,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2503,"[28.5271, 4.7375]",0,2024-07-23T00:00:00Z
6610,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2502,"[28.5271, 4.7375]",0,2024-07-24T00:00:00Z
6611,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2501,"[28.5271, 4.7375]",0,2024-07-25T00:00:00Z
6612,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2500,"[28.5271, 4.7375]",0,2024-07-26T00:00:00Z
6613,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ff,"[28.5271, 4.7375]",0,2024-07-27T00:00:00Z
6614,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24fe,"[28.5271, 4.7375]",0,2024-07-28T00:00:00Z
6615,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24fd,"[28.5271, 4.7375]",0,2024-07-29T00:00:00Z
6616,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24fc,"[28.5271, 4.7375]",0,2024-07-30T00:00:00Z
6617,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24fb,"[28.5271, 4.7375]",0,2024-07-31T00:00:00Z
6618,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24fa,"[28.5271, 4.7375]",0,2024-08-01T00:00:00Z
6619,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f9,"[28.5271, 4.7375]",0,2024-08-02T00:00:00Z
6620,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f8,"[28.5271, 4.7375]",0,2024-08-03T00:00:00Z
6621,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f7,"[28.5271, 4.7375]",0,2024-08-04T00:00:00Z
6622,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f6,"[28.5271, 4.7375]",0,2024-08-05T00:00:00Z
6623,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f5,"[28.5271, 4.7375]",0,2024-08-06T00:00:00Z
6624,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f4,"[28.5271, 4.7375]",0,2024-08-07T00:00:00Z
6625,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f3,"[28.5271, 4.7375]",0,2024-08-08T00:00:00Z
6626,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f2,"[28.5271, 4.7375]",0,2024-08-09T00:00:00Z
6627,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f1,"[28.5271, 4.7375]",0,2024-08-10T00:00:00Z
6628,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24f0,"[28.5271, 4.7375]",0,2024-08-11T00:00:00Z
6629,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ef,"[28.5271, 4.7375]",0,2024-08-12T00:00:00Z
6630,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ee,"[28.5271, 4.7375]",0,2024-08-13T00:00:00Z
6631,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ed,"[28.5271, 4.7375]",0,2024-08-14T00:00:00Z
6632,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ec,"[28.5271, 4.7375]",0,2024-08-15T00:00:00Z
6633,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24eb,"[28.5271, 4.7375]",0,2024-08-16T00:00:00Z
6634,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ea,"[28.5271, 4.7375]",0,2024-08-17T00:00:00Z
6635,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e9,"[28.5271, 4.7375]",0,2024-08-18T00:00:00Z
6636,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e8,"[28.5271, 4.7375]",0,2024-08-19T00:00:00Z
6637,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e7,"[28.5271, 4.7375]",0,2024-08-20T00:00:00Z
6638,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e6,"[28.5271, 4.7375]",0,2024-08-21T00:00:00Z
6639,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e5,"[28.5271, 4.7375]",0,2024-08-22T00:00:00Z
6640,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e4,"[28.5271, 4.7375]",0,2024-08-23T00:00:00Z
6641,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e3,"[28.5271, 4.7375]",0,2024-08-24T00:00:00Z
6642,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e2,"[28.5271, 4.7375]",0,2024-08-25T00:00:00Z
6643,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e1,"[28.5271, 4.7375]",0,2024-08-26T00:00:00Z
6644,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24e0,"[28.5271, 4.7375]",0,2024-08-27T00:00:00Z
6645,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24df,"[28.5271, 4.7375]",0,2024-08-28T00:00:00Z
6646,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24de,"[28.5271, 4.7375]",0,2024-08-29T00:00:00Z
6647,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24dd,"[28.5271, 4.7375]",0,2024-08-30T00:00:00Z
6648,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24dc,"[28.5271, 4.7375]",0,2024-08-31T00:00:00Z
6649,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24db,"[28.5271, 4.7375]",0,2024-09-01T00:00:00Z
6650,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24da,"[28.5271, 4.7375]",0,2024-09-02T00:00:00Z
6651,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d9,"[28.5271, 4.7375]",0,2024-09-03T00:00:00Z
6652,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d8,"[28.5271, 4.7375]",0,2024-09-04T00:00:00Z
6653,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d7,"[28.5271, 4.7375]",0,2024-09-05T00:00:00Z
6654,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d6,"[28.5271, 4.7375]",0,2024-09-06T00:00:00Z
6655,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d5,"[28.5271, 4.7375]",0,2024-09-07T00:00:00Z
6656,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d4,"[28.5271, 4.7375]",0,2024-09-08T00:00:00Z
6657,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d3,"[28.5271, 4.7375]",0,2024-09-09T00:00:00Z
6658,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d2,"[28.5271, 4.7375]",0,2024-09-10T00:00:00Z
6659,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d1,"[28.5271, 4.7375]",0,2024-09-11T00:00:00Z
6660,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24d0,"[28.5271, 4.7375]",0,2024-09-12T00:00:00Z
6661,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24cf,"[28.5271, 4.7375]",0,2024-09-13T00:00:00Z
6662,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ce,"[28.5271, 4.7375]",0,2024-09-14T00:00:00Z
6663,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24cd,"[28.5271, 4.7375]",0,2024-09-15T00:00:00Z
6664,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24cc,"[28.5271, 4.7375]",0,2024-09-16T00:00:00Z
6665,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24cb,"[28.5271, 4.7375]",0,2024-09-17T00:00:00Z
6666,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ca,"[28.5271, 4.7375]",0,2024-09-18T00:00:00Z
6667,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c9,"[28.5271, 4.7375]",0,2024-09-19T00:00:00Z
6668,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c8,"[28.5271, 4.7375]",0,2024-09-20T00:00:00Z
6669,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c7,"[28.5271, 4.7375]",0,2024-09-21T00:00:00Z
6670,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c6,"[28.5271, 4.7375]",0,2024-09-22T00:00:00Z
6671,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c5,"[28.5271, 4.7375]",0,2024-09-23T00:00:00Z
6672,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c4,"[28.5271, 4.7375]",0,2024-09-24T00:00:00Z
6673,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c3,"[28.5271, 4.7375]",0,2024-09-25T00:00:00Z
6674,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c2,"[28.5271, 4.7375]",0,2024-09-26T00:00:00Z
6675,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c1,"[28.5271, 4.7375]",0,2024-09-27T00:00:00Z
6676,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24c0,"[28.5271, 4.7375]",0,2024-09-28T00:00:00Z
6677,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24bf,"[28.5271, 4.7375]",0,2024-09-29T00:00:00Z
6678,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24be,"[28.5271, 4.7375]",0,2024-09-30T00:00:00Z
6679,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24bd,"[28.5271, 4.7375]",0,2024-10-01T00:00:00Z
6680,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24bc,"[28.5271, 4.7375]",0,2024-10-02T00:00:00Z
6681,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24bb,"[28.5271, 4.7375]",0,2024-10-03T00:00:00Z
6682,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ba,"[28.5271, 4.7375]",0,2024-10-04T00:00:00Z
6683,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b9,"[28.5271, 4.7375]",0,2024-10-05T00:00:00Z
6684,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b8,"[28.5271, 4.7375]",0,2024-10-06T00:00:00Z
6685,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b7,"[28.5271, 4.7375]",0,2024-10-07T00:00:00Z
6686,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b6,"[28.5271, 4.7375]",0,2024-10-08T00:00:00Z
6687,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b5,"[28.5271, 4.7375]",0,2024-10-09T00:00:00Z
6688,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b4,"[28.5271, 4.7375]",0,2024-10-10T00:00:00Z
6689,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b3,"[28.5271, 4.7375]",0,2024-10-11T00:00:00Z
6690,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b2,"[28.5271, 4.7375]",0,2024-10-12T00:00:00Z
6691,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b1,"[28.5271, 4.7375]",0,2024-10-13T00:00:00Z
6692,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24b0,"[28.5271, 4.7375]",0,2024-10-14T00:00:00Z
6693,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24af,"[28.5271, 4.7375]",0,2024-10-15T00:00:00Z
6694,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ae,"[28.5271, 4.7375]",0,2024-10-16T00:00:00Z
6695,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ad,"[28.5271, 4.7375]",0,2024-10-17T00:00:00Z
6696,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ac,"[28.5271, 4.7375]",0,2024-10-18T00:00:00Z
6697,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24ab,"[28.5271, 4.7375]",0,2024-10-19T00:00:00Z
6698,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24aa,"[28.5271, 4.7375]",0,2024-10-20T00:00:00Z
6699,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a9,"[28.5271, 4.7375]",0,2024-10-21T00:00:00Z
6700,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a8,"[28.5271, 4.7375]",0,2024-10-22T00:00:00Z
6701,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a7,"[28.5271, 4.7375]",0,2024-10-23T00:00:00Z
6702,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a6,"[28.5271, 4.7375]",0,2024-10-24T00:00:00Z
6703,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a5,"[28.5271, 4.7375]",0,2024-10-25T00:00:00Z
6704,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a4,"[28.5271, 4.7375]",0,2024-10-26T00:00:00Z
6705,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a3,"[28.5271, 4.7375]",0,2024-10-27T00:00:00Z
6706,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a2,"[28.5271, 4.7375]",0,2024-10-28T00:00:00Z
6707,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a1,"[28.5271, 4.7375]",0,2024-10-29T00:00:00Z
6708,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-24a0,"[28.5271, 4.7375]",0,2024-10-30T00:00:00Z
6709,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-249f,"[28.5271, 4.7375]",0,2024-10-31T00:00:00Z
6710,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-249e,"[28.5271, 4.7375]",0,2024-11-01T00:00:00Z
6711,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-249d,"[28.5271, 4.7375]",0,2024-11-02T00:00:00Z
6712,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-249c,"[28.5271, 4.7375]",0,2024-11-03T00:00:00Z
6713,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-249b,"[28.5271, 4.7375]",0,2024-11-04T00:00:00Z
6714,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-249a,"[28.5271, 4.7375]",0,2024-11-05T00:00:00Z
6715,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2499,"[28.5271, 4.7375]",0,2024-11-06T00:00:00Z
6716,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2498,"[28.5271, 4.7375]",0,2024-11-07T00:00:00Z
6717,hybas_hotsport_cluster.fid-5413dab1_193bdfd4153_-2497,"[28.5271, 4.7375]",0,2024-11-08T00:00:00Z
